sale_id,sku,sale_date,quantity,unit_price,total
SKU027_20250622_841,SKU027,2025-06-22,15,293.61,4404.150000000001
SKU027_20250623_149,SKU027,2025-06-23,8,293.61,2348.88
SKU027_20250624_359,SKU027,2025-06-24,8,293.61,2348.88
SKU027_20250625_699,SKU027,2025-06-25,8,293.61,2348.88
SKU027_20250626_220,SKU027,2025-06-26,12,293.61,3523.32
SKU027_20250627_814,SKU027,2025-06-27,8,293.61,2348.88
SKU027_20250628_629,SKU027,2025-06-28,14,293.61,4110.54
SKU027_20250629_602,SKU027,2025-06-29,13,293.61,3816.9300000000003
SKU027_20250630_278,SKU027,2025-06-30,8,293.61,2348.88
SKU027_20250701_562,SKU027,2025-07-01,7,293.61,2055.27
SKU027_20250702_400,SKU027,2025-07-02,13,293.61,3816.9300000000003
SKU027_20250703_974,SKU027,2025-07-03,7,293.61,2055.27
SKU027_20250704_266,SKU027,2025-07-04,10,293.61,2936.1000000000004
SKU027_20250705_140,SKU027,2025-07-05,15,293.61,4404.150000000001
SKU027_20250706_397,SKU027,2025-07-06,8,293.61,2348.88
SKU027_20250707_715,SKU027,2025-07-07,7,293.61,2055.27
SKU027_20250708_439,SKU027,2025-07-08,7,293.61,2055.27
SKU027_20250709_536,SKU027,2025-07-09,12,293.61,3523.32
SKU027_20250710_212,SKU027,2025-07-10,9,293.61,2642.4900000000002
SKU027_20250711_803,SKU027,2025-07-11,8,293.61,2348.88
SKU027_20250712_258,SKU027,2025-07-12,13,293.61,3816.9300000000003
SKU027_20250713_957,SKU027,2025-07-13,13,293.61,3816.9300000000003
SKU027_20250714_178,SKU027,2025-07-14,5,293.61,1468.0500000000002
SKU027_20250715_303,SKU027,2025-07-15,9,293.61,2642.4900000000002
SKU027_20250716_593,SKU027,2025-07-16,7,293.61,2055.27
SKU027_20250717_597,SKU027,2025-07-17,4,293.61,1174.44
SKU027_20250718_355,SKU027,2025-07-18,9,293.61,2642.4900000000002
SKU027_20250719_105,SKU027,2025-07-19,14,293.61,4110.54
SKU027_20250720_496,SKU027,2025-07-20,17,293.61,4991.37
SKU027_20250721_894,SKU027,2025-07-21,7,293.61,2055.27
SKU027_20250722_862,SKU027,2025-07-22,6,293.61,1761.66
SKU027_20250723_926,SKU027,2025-07-23,11,293.61,3229.71
SKU027_20250724_769,SKU027,2025-07-24,7,293.61,2055.27
SKU027_20250725_280,SKU027,2025-07-25,14,293.61,4110.54
SKU027_20250726_891,SKU027,2025-07-26,14,293.61,4110.54
SKU027_20250727_485,SKU027,2025-07-27,9,293.61,2642.4900000000002
SKU027_20250728_144,SKU027,2025-07-28,8,293.61,2348.88
SKU027_20250729_409,SKU027,2025-07-29,8,293.61,2348.88
SKU027_20250730_287,SKU027,2025-07-30,4,293.61,1174.44
SKU027_20250731_328,SKU027,2025-07-31,4,293.61,1174.44
SKU027_20250801_448,SKU027,2025-08-01,7,293.61,2055.27
SKU027_20250802_986,SKU027,2025-08-02,7,293.61,2055.27
SKU027_20250803_799,SKU027,2025-08-03,8,293.61,2348.88
SKU027_20250804_697,SKU027,2025-08-04,5,293.61,1468.0500000000002
SKU027_20250805_965,SKU027,2025-08-05,9,293.61,2642.4900000000002
SKU027_20250806_605,SKU027,2025-08-06,7,293.61,2055.27
SKU027_20250807_334,SKU027,2025-08-07,8,293.61,2348.88
SKU027_20250808_830,SKU027,2025-08-08,7,293.61,2055.27
SKU027_20250809_555,SKU027,2025-08-09,9,293.61,2642.4900000000002
SKU027_20250810_927,SKU027,2025-08-10,16,293.61,4697.76
SKU027_20250811_817,SKU027,2025-08-11,9,293.61,2642.4900000000002
SKU027_20250812_218,SKU027,2025-08-12,9,293.61,2642.4900000000002
SKU027_20250813_203,SKU027,2025-08-13,8,293.61,2348.88
SKU027_20250814_268,SKU027,2025-08-14,8,293.61,2348.88
SKU027_20250815_242,SKU027,2025-08-15,8,293.61,2348.88
SKU027_20250816_235,SKU027,2025-08-16,11,293.61,3229.71
SKU027_20250817_858,SKU027,2025-08-17,13,293.61,3816.9300000000003
SKU027_20250818_719,SKU027,2025-08-18,17,293.61,4991.37
SKU027_20250819_676,SKU027,2025-08-19,12,293.61,3523.32
SKU027_20250820_124,SKU027,2025-08-20,12,293.61,3523.32
SKU027_20250821_548,SKU027,2025-08-21,8,293.61,2348.88
SKU027_20250822_608,SKU027,2025-08-22,5,293.61,1468.0500000000002
SKU027_20250823_475,SKU027,2025-08-23,9,293.61,2642.4900000000002
SKU027_20250824_913,SKU027,2025-08-24,6,293.61,1761.66
SKU027_20250825_815,SKU027,2025-08-25,7,293.61,2055.27
SKU027_20250826_540,SKU027,2025-08-26,13,293.61,3816.9300000000003
SKU027_20250827_121,SKU027,2025-08-27,9,293.61,2642.4900000000002
SKU027_20250828_825,SKU027,2025-08-28,13,293.61,3816.9300000000003
SKU027_20250829_637,SKU027,2025-08-29,7,293.61,2055.27
SKU027_20250830_810,SKU027,2025-08-30,12,293.61,3523.32
SKU027_20250831_477,SKU027,2025-08-31,3,293.61,880.83
SKU027_20250901_750,SKU027,2025-09-01,9,293.61,2642.4900000000002
SKU027_20250902_656,SKU027,2025-09-02,8,293.61,2348.88
SKU027_20250903_208,SKU027,2025-09-03,8,293.61,2348.88
SKU027_20250904_528,SKU027,2025-09-04,6,293.61,1761.66
SKU027_20250905_585,SKU027,2025-09-05,14,293.61,4110.54
SKU027_20250906_134,SKU027,2025-09-06,22,293.61,6459.42
SKU027_20250907_385,SKU027,2025-09-07,7,293.61,2055.27
SKU027_20250908_546,SKU027,2025-09-08,12,293.61,3523.32
SKU027_20250909_670,SKU027,2025-09-09,6,293.61,1761.66
SKU027_20250910_818,SKU027,2025-09-10,7,293.61,2055.27
SKU027_20250911_532,SKU027,2025-09-11,8,293.61,2348.88
SKU027_20250912_168,SKU027,2025-09-12,12,293.61,3523.32
SKU027_20250913_166,SKU027,2025-09-13,12,293.61,3523.32
SKU027_20250914_189,SKU027,2025-09-14,9,293.61,2642.4900000000002
SKU027_20250915_369,SKU027,2025-09-15,10,293.61,2936.1000000000004
SKU027_20250916_998,SKU027,2025-09-16,9,293.61,2642.4900000000002
SKU027_20250917_780,SKU027,2025-09-17,8,293.61,2348.88
SKU027_20250918_466,SKU027,2025-09-18,5,293.61,1468.0500000000002
SKU027_20250919_586,SKU027,2025-09-19,9,293.61,2642.4900000000002
SKU027_20250920_510,SKU027,2025-09-20,12,293.61,3523.32
SKU027_20250921_619,SKU027,2025-09-21,15,293.61,4404.150000000001
SKU027_20250922_349,SKU027,2025-09-22,8,293.61,2348.88
SKU027_20250923_996,SKU027,2025-09-23,7,293.61,2055.27
SKU027_20250924_240,SKU027,2025-09-24,5,293.61,1468.0500000000002
SKU027_20250925_223,SKU027,2025-09-25,9,293.61,2642.4900000000002
SKU027_20250926_124,SKU027,2025-09-26,10,293.61,2936.1000000000004
SKU027_20250927_265,SKU027,2025-09-27,9,293.61,2642.4900000000002
SKU027_20250928_188,SKU027,2025-09-28,9,293.61,2642.4900000000002
SKU027_20250929_684,SKU027,2025-09-29,9,293.61,2642.4900000000002
SKU027_20250930_291,SKU027,2025-09-30,13,293.61,3816.9300000000003
SKU027_20251001_780,SKU027,2025-10-01,8,293.61,2348.88
SKU027_20251002_301,SKU027,2025-10-02,5,293.61,1468.0500000000002
SKU027_20251003_556,SKU027,2025-10-03,9,293.61,2642.4900000000002
SKU027_20251004_775,SKU027,2025-10-04,14,293.61,4110.54
SKU027_20251005_659,SKU027,2025-10-05,6,293.61,1761.66
SKU027_20251006_482,SKU027,2025-10-06,8,293.61,2348.88
SKU027_20251007_670,SKU027,2025-10-07,8,293.61,2348.88
SKU027_20251008_369,SKU027,2025-10-08,12,293.61,3523.32
SKU027_20251009_589,SKU027,2025-10-09,2,293.61,587.22
SKU027_20251010_168,SKU027,2025-10-10,18,293.61,5284.9800000000005
SKU027_20251011_908,SKU027,2025-10-11,14,293.61,4110.54
SKU027_20251012_772,SKU027,2025-10-12,10,293.61,2936.1000000000004
SKU027_20251013_289,SKU027,2025-10-13,5,293.61,1468.0500000000002
SKU027_20251014_696,SKU027,2025-10-14,8,293.61,2348.88
SKU027_20251015_523,SKU027,2025-10-15,10,293.61,2936.1000000000004
SKU027_20251016_218,SKU027,2025-10-16,10,293.61,2936.1000000000004
SKU027_20251017_673,SKU027,2025-10-17,10,293.61,2936.1000000000004
SKU027_20251018_140,SKU027,2025-10-18,9,293.61,2642.4900000000002
SKU027_20251019_337,SKU027,2025-10-19,11,293.61,3229.71
SKU027_20251020_307,SKU027,2025-10-20,9,293.61,2642.4900000000002
SKU027_20251021_250,SKU027,2025-10-21,12,293.61,3523.32
SKU027_20251022_407,SKU027,2025-10-22,5,293.61,1468.0500000000002
SKU027_20251023_236,SKU027,2025-10-23,7,293.61,2055.27
SKU027_20251024_864,SKU027,2025-10-24,4,293.61,1174.44
SKU027_20251025_818,SKU027,2025-10-25,10,293.61,2936.1000000000004
SKU027_20251026_500,SKU027,2025-10-26,14,293.61,4110.54
SKU027_20251027_111,SKU027,2025-10-27,6,293.61,1761.66
SKU027_20251028_480,SKU027,2025-10-28,10,293.61,2936.1000000000004
SKU027_20251029_161,SKU027,2025-10-29,7,293.61,2055.27
SKU027_20251030_622,SKU027,2025-10-30,7,293.61,2055.27
SKU027_20251031_907,SKU027,2025-10-31,16,293.61,4697.76
SKU027_20251101_112,SKU027,2025-11-01,19,293.61,5578.59
SKU027_20251102_215,SKU027,2025-11-02,18,293.61,5284.9800000000005
SKU027_20251103_637,SKU027,2025-11-03,11,293.61,3229.71
SKU027_20251104_781,SKU027,2025-11-04,13,293.61,3816.9300000000003
SKU027_20251105_372,SKU027,2025-11-05,11,293.61,3229.71
SKU027_20251106_699,SKU027,2025-11-06,19,293.61,5578.59
SKU027_20251107_643,SKU027,2025-11-07,18,293.61,5284.9800000000005
SKU027_20251108_109,SKU027,2025-11-08,13,293.61,3816.9300000000003
SKU027_20251109_410,SKU027,2025-11-09,10,293.61,2936.1000000000004
SKU027_20251110_930,SKU027,2025-11-10,15,293.61,4404.150000000001
SKU027_20251111_240,SKU027,2025-11-11,20,293.61,5872.200000000001
SKU027_20251112_427,SKU027,2025-11-12,19,293.61,5578.59
SKU027_20251113_349,SKU027,2025-11-13,20,293.61,5872.200000000001
SKU027_20251114_981,SKU027,2025-11-14,19,293.61,5578.59
SKU027_20251115_591,SKU027,2025-11-15,13,293.61,3816.9300000000003
SKU027_20251116_920,SKU027,2025-11-16,14,293.61,4110.54
SKU027_20251117_318,SKU027,2025-11-17,14,293.61,4110.54
SKU027_20251118_293,SKU027,2025-11-18,20,293.61,5872.200000000001
SKU027_20251119_779,SKU027,2025-11-19,15,293.61,4404.150000000001
SKU027_20251120_586,SKU027,2025-11-20,14,293.61,4110.54
SKU027_20251121_589,SKU027,2025-11-21,15,293.61,4404.150000000001
SKU027_20251122_590,SKU027,2025-11-22,14,293.61,4110.54
SKU027_20251123_319,SKU027,2025-11-23,13,293.61,3816.9300000000003
SKU027_20251124_201,SKU027,2025-11-24,20,293.61,5872.200000000001
SKU027_20251125_276,SKU027,2025-11-25,19,293.61,5578.59
SKU027_20251126_497,SKU027,2025-11-26,10,293.61,2936.1000000000004
SKU027_20251127_666,SKU027,2025-11-27,14,293.61,4110.54
SKU027_20251128_748,SKU027,2025-11-28,15,293.61,4404.150000000001
SKU027_20251129_742,SKU027,2025-11-29,16,293.61,4697.76
SKU027_20251130_654,SKU027,2025-11-30,7,293.61,2055.27
SKU027_20251201_979,SKU027,2025-12-01,21,293.61,6165.81
SKU027_20251202_923,SKU027,2025-12-02,24,293.61,7046.64
SKU027_20251203_172,SKU027,2025-12-03,25,293.61,7340.25
SKU027_20251204_249,SKU027,2025-12-04,20,293.61,5872.200000000001
SKU027_20251205_783,SKU027,2025-12-05,21,293.61,6165.81
SKU027_20251206_230,SKU027,2025-12-06,24,293.61,7046.64
SKU027_20251207_978,SKU027,2025-12-07,23,293.61,6753.030000000001
SKU027_20251208_622,SKU027,2025-12-08,17,293.61,4991.37
SKU027_20251209_248,SKU027,2025-12-09,22,293.61,6459.42
SKU027_20251210_981,SKU027,2025-12-10,15,293.61,4404.150000000001
SKU027_20251211_878,SKU027,2025-12-11,15,293.61,4404.150000000001
SKU027_20251212_169,SKU027,2025-12-12,19,293.61,5578.59
SKU027_20251213_589,SKU027,2025-12-13,19,293.61,5578.59
SKU027_20251214_625,SKU027,2025-12-14,23,293.61,6753.030000000001
SKU027_20251215_174,SKU027,2025-12-15,14,293.61,4110.54
SKU027_20251216_679,SKU027,2025-12-16,28,293.61,8221.08
SKU027_20251217_268,SKU027,2025-12-17,29,293.61,8514.69
SKU027_20251218_352,SKU027,2025-12-18,24,293.61,7046.64
SKU027_20251219_741,SKU027,2025-12-19,20,293.61,5872.200000000001
SKU027_20251220_871,SKU027,2025-12-20,20,293.61,5872.200000000001
SKU027_20251221_523,SKU027,2025-12-21,23,293.61,6753.030000000001
SKU027_20251222_959,SKU027,2025-12-22,24,293.61,7046.64
SKU027_20251223_740,SKU027,2025-12-23,19,293.61,5578.59
SKU027_20251224_470,SKU027,2025-12-24,19,293.61,5578.59
SKU027_20251225_330,SKU027,2025-12-25,15,293.61,4404.150000000001
SKU027_20251226_947,SKU027,2025-12-26,21,293.61,6165.81
SKU027_20251227_368,SKU027,2025-12-27,18,293.61,5284.9800000000005
SKU027_20251228_516,SKU027,2025-12-28,19,293.61,5578.59
SKU027_20251229_161,SKU027,2025-12-29,27,293.61,7927.47
SKU027_20251230_870,SKU027,2025-12-30,23,293.61,6753.030000000001
SKU027_20251231_542,SKU027,2025-12-31,35,293.61,10276.35
SKU027_20260101_143,SKU027,2026-01-01,11,293.61,3229.71
SKU027_20260102_991,SKU027,2026-01-02,4,293.61,1174.44
SKU027_20260103_428,SKU027,2026-01-03,8,293.61,2348.88
SKU027_20260104_899,SKU027,2026-01-04,10,293.61,2936.1000000000004
SKU027_20260105_504,SKU027,2026-01-05,9,293.61,2642.4900000000002
SKU027_20260106_128,SKU027,2026-01-06,11,293.61,3229.71
SKU027_20260107_297,SKU027,2026-01-07,10,293.61,2936.1000000000004
SKU027_20260108_787,SKU027,2026-01-08,6,293.61,1761.66
SKU027_20260109_843,SKU027,2026-01-09,5,293.61,1468.0500000000002
SKU027_20260110_482,SKU027,2026-01-10,7,293.61,2055.27
SKU027_20260111_500,SKU027,2026-01-11,13,293.61,3816.9300000000003
SKU027_20260112_560,SKU027,2026-01-12,8,293.61,2348.88
SKU027_20260113_720,SKU027,2026-01-13,8,293.61,2348.88
SKU027_20260114_956,SKU027,2026-01-14,17,293.61,4991.37
SKU027_20260115_987,SKU027,2026-01-15,9,293.61,2642.4900000000002
SKU027_20260116_330,SKU027,2026-01-16,9,293.61,2642.4900000000002
SKU027_20260117_866,SKU027,2026-01-17,9,293.61,2642.4900000000002
SKU027_20260118_230,SKU027,2026-01-18,15,293.61,4404.150000000001
SKU027_20260119_590,SKU027,2026-01-19,8,293.61,2348.88
SKU027_20260120_729,SKU027,2026-01-20,5,293.61,1468.0500000000002
SKU027_20260121_909,SKU027,2026-01-21,8,293.61,2348.88
SKU027_20260122_621,SKU027,2026-01-22,10,293.61,2936.1000000000004
SKU027_20260123_516,SKU027,2026-01-23,8,293.61,2348.88
SKU027_20260124_761,SKU027,2026-01-24,14,293.61,4110.54
SKU027_20260125_992,SKU027,2026-01-25,8,293.61,2348.88
SKU027_20260126_873,SKU027,2026-01-26,8,293.61,2348.88
SKU027_20260127_750,SKU027,2026-01-27,7,293.61,2055.27
SKU027_20260128_261,SKU027,2026-01-28,13,293.61,3816.9300000000003
SKU027_20260129_347,SKU027,2026-01-29,5,293.61,1468.0500000000002
SKU027_20260130_713,SKU027,2026-01-30,11,293.61,3229.71
SKU027_20260131_633,SKU027,2026-01-31,12,293.61,3523.32
SKU027_20260201_394,SKU027,2026-02-01,15,293.61,4404.150000000001
SKU027_20260202_609,SKU027,2026-02-02,9,293.61,2642.4900000000002
SKU027_20260203_891,SKU027,2026-02-03,2,293.61,587.22
SKU027_20260204_176,SKU027,2026-02-04,7,293.61,2055.27
SKU027_20260205_543,SKU027,2026-02-05,9,293.61,2642.4900000000002
SKU027_20260206_714,SKU027,2026-02-06,14,293.61,4110.54
SKU027_20260207_131,SKU027,2026-02-07,8,293.61,2348.88
SKU027_20260208_527,SKU027,2026-02-08,11,293.61,3229.71
SKU027_20260209_167,SKU027,2026-02-09,8,293.61,2348.88
SKU027_20260210_675,SKU027,2026-02-10,13,293.61,3816.9300000000003
SKU027_20260211_186,SKU027,2026-02-11,10,293.61,2936.1000000000004
SKU027_20260212_821,SKU027,2026-02-12,9,293.61,2642.4900000000002
SKU027_20260213_895,SKU027,2026-02-13,8,293.61,2348.88
SKU027_20260214_249,SKU027,2026-02-14,7,293.61,2055.27
SKU027_20260215_891,SKU027,2026-02-15,11,293.61,3229.71
SKU027_20260216_756,SKU027,2026-02-16,5,293.61,1468.0500000000002
SKU027_20260217_140,SKU027,2026-02-17,9,293.61,2642.4900000000002
SKU027_20260218_478,SKU027,2026-02-18,5,293.61,1468.0500000000002
SKU027_20260219_384,SKU027,2026-02-19,15,293.61,4404.150000000001
SKU027_20260220_502,SKU027,2026-02-20,10,293.61,2936.1000000000004
SKU027_20260221_387,SKU027,2026-02-21,9,293.61,2642.4900000000002
SKU027_20260222_575,SKU027,2026-02-22,20,293.61,5872.200000000001
SKU027_20260223_765,SKU027,2026-02-23,6,293.61,1761.66
SKU027_20260224_926,SKU027,2026-02-24,9,293.61,2642.4900000000002
SKU027_20260225_449,SKU027,2026-02-25,3,293.61,880.83
SKU027_20260226_410,SKU027,2026-02-26,3,293.61,880.83
SKU027_20260227_956,SKU027,2026-02-27,7,293.61,2055.27
SKU027_20260228_648,SKU027,2026-02-28,13,293.61,3816.9300000000003
SKU027_20260301_719,SKU027,2026-03-01,13,293.61,3816.9300000000003
SKU027_20260302_434,SKU027,2026-03-02,12,293.61,3523.32
SKU027_20260303_415,SKU027,2026-03-03,9,293.61,2642.4900000000002
SKU027_20260304_975,SKU027,2026-03-04,5,293.61,1468.0500000000002
SKU027_20260305_581,SKU027,2026-03-05,11,293.61,3229.71
SKU027_20260306_623,SKU027,2026-03-06,11,293.61,3229.71
SKU027_20260307_599,SKU027,2026-03-07,10,293.61,2936.1000000000004
SKU027_20260308_495,SKU027,2026-03-08,7,293.61,2055.27
SKU027_20260309_875,SKU027,2026-03-09,12,293.61,3523.32
SKU027_20260310_992,SKU027,2026-03-10,2,293.61,587.22
SKU027_20260311_959,SKU027,2026-03-11,5,293.61,1468.0500000000002
SKU027_20260312_804,SKU027,2026-03-12,7,293.61,2055.27
SKU027_20260313_703,SKU027,2026-03-13,9,293.61,2642.4900000000002
SKU027_20260314_811,SKU027,2026-03-14,13,293.61,3816.9300000000003
SKU027_20260315_673,SKU027,2026-03-15,14,293.61,4110.54
SKU027_20260316_798,SKU027,2026-03-16,4,293.61,1174.44
SKU027_20260317_719,SKU027,2026-03-17,7,293.61,2055.27
SKU027_20260318_713,SKU027,2026-03-18,11,293.61,3229.71
SKU027_20260319_776,SKU027,2026-03-19,3,293.61,880.83
SKU027_20260320_904,SKU027,2026-03-20,7,293.61,2055.27
SKU027_20260321_687,SKU027,2026-03-21,11,293.61,3229.71
SKU027_20260322_240,SKU027,2026-03-22,14,293.61,4110.54
SKU027_20260323_580,SKU027,2026-03-23,11,293.61,3229.71
SKU027_20260324_445,SKU027,2026-03-24,10,293.61,2936.1000000000004
SKU027_20260325_193,SKU027,2026-03-25,9,293.61,2642.4900000000002
SKU027_20260326_808,SKU027,2026-03-26,8,293.61,2348.88
SKU027_20260327_601,SKU027,2026-03-27,14,293.61,4110.54
SKU027_20260328_450,SKU027,2026-03-28,16,293.61,4697.76
SKU027_20260329_645,SKU027,2026-03-29,10,293.61,2936.1000000000004
SKU027_20260330_629,SKU027,2026-03-30,7,293.61,2055.27
SKU027_20260331_731,SKU027,2026-03-31,9,293.61,2642.4900000000002
SKU027_20260401_746,SKU027,2026-04-01,7,293.61,2055.27
SKU027_20260402_164,SKU027,2026-04-02,7,293.61,2055.27
SKU027_20260403_357,SKU027,2026-04-03,10,293.61,2936.1000000000004
SKU027_20260404_744,SKU027,2026-04-04,9,293.61,2642.4900000000002
SKU027_20260405_374,SKU027,2026-04-05,11,293.61,3229.71
SKU027_20260406_377,SKU027,2026-04-06,12,293.61,3523.32
SKU027_20260407_995,SKU027,2026-04-07,12,293.61,3523.32
SKU027_20260408_395,SKU027,2026-04-08,10,293.61,2936.1000000000004
SKU027_20260409_708,SKU027,2026-04-09,6,293.61,1761.66
SKU027_20260410_625,SKU027,2026-04-10,9,293.61,2642.4900000000002
SKU027_20260411_333,SKU027,2026-04-11,15,293.61,4404.150000000001
SKU027_20260412_420,SKU027,2026-04-12,11,293.61,3229.71
SKU027_20260413_431,SKU027,2026-04-13,10,293.61,2936.1000000000004
SKU027_20260414_345,SKU027,2026-04-14,4,293.61,1174.44
SKU027_20260415_679,SKU027,2026-04-15,10,293.61,2936.1000000000004
SKU027_20260416_295,SKU027,2026-04-16,9,293.61,2642.4900000000002
SKU027_20260417_456,SKU027,2026-04-17,18,293.61,5284.9800000000005
SKU027_20260418_413,SKU027,2026-04-18,14,293.61,4110.54
SKU027_20260419_296,SKU027,2026-04-19,16,293.61,4697.76
SKU027_20260420_945,SKU027,2026-04-20,11,293.61,3229.71
SKU027_20260421_443,SKU027,2026-04-21,7,293.61,2055.27
SKU027_20260422_630,SKU027,2026-04-22,7,293.61,2055.27
SKU027_20260423_792,SKU027,2026-04-23,9,293.61,2642.4900000000002
SKU027_20260424_521,SKU027,2026-04-24,13,293.61,3816.9300000000003
SKU027_20260425_385,SKU027,2026-04-25,15,293.61,4404.150000000001
SKU027_20260426_370,SKU027,2026-04-26,16,293.61,4697.76
SKU027_20260427_712,SKU027,2026-04-27,14,293.61,4110.54
SKU027_20260428_534,SKU027,2026-04-28,6,293.61,1761.66
SKU027_20260429_785,SKU027,2026-04-29,8,293.61,2348.88
SKU027_20260430_774,SKU027,2026-04-30,14,293.61,4110.54
SKU027_20260501_292,SKU027,2026-05-01,7,293.61,2055.27
SKU027_20260502_886,SKU027,2026-05-02,8,293.61,2348.88
SKU027_20260503_727,SKU027,2026-05-03,15,293.61,4404.150000000001
SKU027_20260504_905,SKU027,2026-05-04,6,293.61,1761.66
SKU027_20260505_242,SKU027,2026-05-05,14,293.61,4110.54
SKU027_20260506_921,SKU027,2026-05-06,7,293.61,2055.27
SKU027_20260507_888,SKU027,2026-05-07,8,293.61,2348.88
SKU027_20260508_804,SKU027,2026-05-08,4,293.61,1174.44
SKU027_20260509_402,SKU027,2026-05-09,11,293.61,3229.71
SKU027_20260510_294,SKU027,2026-05-10,11,293.61,3229.71
SKU027_20260511_803,SKU027,2026-05-11,9,293.61,2642.4900000000002
SKU027_20260512_802,SKU027,2026-05-12,6,293.61,1761.66
SKU027_20260513_470,SKU027,2026-05-13,7,293.61,2055.27
SKU027_20260514_829,SKU027,2026-05-14,4,293.61,1174.44
SKU027_20260515_655,SKU027,2026-05-15,7,293.61,2055.27
SKU027_20260516_666,SKU027,2026-05-16,14,293.61,4110.54
SKU027_20260517_428,SKU027,2026-05-17,11,293.61,3229.71
SKU027_20260518_309,SKU027,2026-05-18,11,293.61,3229.71
SKU027_20260519_917,SKU027,2026-05-19,6,293.61,1761.66
SKU027_20260520_573,SKU027,2026-05-20,6,293.61,1761.66
SKU027_20260521_695,SKU027,2026-05-21,10,293.61,2936.1000000000004
SKU027_20260522_632,SKU027,2026-05-22,7,293.61,2055.27
SKU027_20260523_277,SKU027,2026-05-23,16,293.61,4697.76
SKU027_20260524_220,SKU027,2026-05-24,9,293.61,2642.4900000000002
SKU027_20260525_841,SKU027,2026-05-25,13,293.61,3816.9300000000003
SKU027_20260526_840,SKU027,2026-05-26,8,293.61,2348.88
SKU027_20260527_997,SKU027,2026-05-27,14,293.61,4110.54
SKU028_20240101_352,SKU028,2024-01-01,4,284.58,1138.32
SKU028_20240102_310,SKU028,2024-01-02,4,284.58,1138.32
SKU028_20240103_712,SKU028,2024-01-03,5,284.58,1422.8999999999999
SKU028_20240104_908,SKU028,2024-01-04,6,284.58,1707.48
SKU028_20240105_748,SKU028,2024-01-05,3,284.58,853.74
SKU028_20240106_950,SKU028,2024-01-06,3,284.58,853.74
SKU028_20240107_445,SKU028,2024-01-07,5,284.58,1422.8999999999999
SKU028_20240108_287,SKU028,2024-01-08,5,284.58,1422.8999999999999
SKU028_20240109_763,SKU028,2024-01-09,2,284.58,569.16
SKU028_20240110_929,SKU028,2024-01-10,2,284.58,569.16
SKU028_20240111_608,SKU028,2024-01-11,3,284.58,853.74
SKU028_20240112_483,SKU028,2024-01-12,4,284.58,1138.32
SKU028_20240113_351,SKU028,2024-01-13,1,284.58,284.58
SKU028_20240114_501,SKU028,2024-01-14,4,284.58,1138.32
SKU028_20240115_595,SKU028,2024-01-15,4,284.58,1138.32
SKU028_20240116_834,SKU028,2024-01-16,2,284.58,569.16
SKU028_20240117_377,SKU028,2024-01-17,4,284.58,1138.32
SKU028_20240118_681,SKU028,2024-01-18,2,284.58,569.16
SKU028_20240120_570,SKU028,2024-01-20,1,284.58,284.58
SKU028_20240121_650,SKU028,2024-01-21,8,284.58,2276.64
SKU028_20240122_449,SKU028,2024-01-22,4,284.58,1138.32
SKU028_20240123_249,SKU028,2024-01-23,2,284.58,569.16
SKU028_20240124_360,SKU028,2024-01-24,1,284.58,284.58
SKU028_20240125_720,SKU028,2024-01-25,2,284.58,569.16
SKU028_20240126_173,SKU028,2024-01-26,4,284.58,1138.32
SKU028_20240127_358,SKU028,2024-01-27,4,284.58,1138.32
SKU028_20240128_227,SKU028,2024-01-28,5,284.58,1422.8999999999999
SKU028_20240129_485,SKU028,2024-01-29,4,284.58,1138.32
SKU028_20240130_932,SKU028,2024-01-30,5,284.58,1422.8999999999999
SKU028_20240131_663,SKU028,2024-01-31,7,284.58,1992.06
SKU028_20240201_502,SKU028,2024-02-01,5,284.58,1422.8999999999999
SKU028_20240202_103,SKU028,2024-02-02,3,284.58,853.74
SKU028_20240203_168,SKU028,2024-02-03,9,284.58,2561.22
SKU028_20240204_293,SKU028,2024-02-04,3,284.58,853.74
SKU028_20240206_931,SKU028,2024-02-06,2,284.58,569.16
SKU028_20240207_360,SKU028,2024-02-07,3,284.58,853.74
SKU028_20240208_606,SKU028,2024-02-08,3,284.58,853.74
SKU028_20240209_565,SKU028,2024-02-09,4,284.58,1138.32
SKU028_20240210_663,SKU028,2024-02-10,5,284.58,1422.8999999999999
SKU028_20240211_697,SKU028,2024-02-11,4,284.58,1138.32
SKU028_20240212_940,SKU028,2024-02-12,2,284.58,569.16
SKU028_20240213_383,SKU028,2024-02-13,5,284.58,1422.8999999999999
SKU028_20240214_623,SKU028,2024-02-14,2,284.58,569.16
SKU028_20240215_681,SKU028,2024-02-15,3,284.58,853.74
SKU028_20240216_530,SKU028,2024-02-16,1,284.58,284.58
SKU028_20240217_303,SKU028,2024-02-17,4,284.58,1138.32
SKU028_20240218_372,SKU028,2024-02-18,4,284.58,1138.32
SKU028_20240219_152,SKU028,2024-02-19,3,284.58,853.74
SKU028_20240220_537,SKU028,2024-02-20,1,284.58,284.58
SKU028_20240221_743,SKU028,2024-02-21,4,284.58,1138.32
SKU028_20240222_601,SKU028,2024-02-22,4,284.58,1138.32
SKU028_20240223_709,SKU028,2024-02-23,3,284.58,853.74
SKU028_20240224_210,SKU028,2024-02-24,4,284.58,1138.32
SKU028_20240225_587,SKU028,2024-02-25,6,284.58,1707.48
SKU028_20240226_547,SKU028,2024-02-26,5,284.58,1422.8999999999999
SKU028_20240227_496,SKU028,2024-02-27,2,284.58,569.16
